,endTime,artistName,trackName,msPlayed
1734,2021-10-12 16:54,Billie Eilish,everything i wanted,6463
1735,2021-10-12 16:54,WizKid,Essence (feat. Justin Bieber & Tems),938
1736,2021-10-12 16:54,Billie Eilish,ocean eyes,1791
1737,2021-10-12 16:54,Ariana Grande,west side,1728
1738,2021-10-12 16:57,The Weeknd,Often,96277
1739,2021-10-12 16:57,Billie Eilish,Bored,180933
1740,2021-10-12 16:58,Billie Eilish,Six Feet Under,29866
1741,2021-10-12 16:58,Billie Eilish,Bored,213
1742,2021-10-12 16:58,Billie Eilish,come out and play,2688
1743,2021-10-12 16:58,Billie Eilish,come out and play,7622
1744,2021-10-12 18:38,Billie Eilish,Six Feet Under,12053
1745,2021-10-12 18:41,Billie Eilish,Six Feet Under,148512
1746,2021-10-12 18:44,Billie Eilish,Bored,180933
1747,2021-10-12 18:47,Billie Eilish,come out and play,210375
1748,2021-10-12 18:50,Billie Eilish,watch,177523
1749,2021-10-12 18:54,Billie Eilish,hostage,229425
1750,2021-10-12 18:57,Billie Eilish,MyBoi - TroyBoi Remix,26093
1751,2021-10-12 18:57,Billie Eilish,&burn (with Vince Staples),179015
1752,2021-10-12 18:59,Billie Eilish,MyBoi - TroyBoi Remix,170
1753,2021-10-12 18:59,Billie Eilish,party favor,170
1754,2021-10-12 18:59,Billie Eilish,party favor,100629
1755,2021-10-12 18:59,Billie Eilish,&burn (with Vince Staples),9855
1756,2021-10-12 18:59,Billie Eilish,Ocean Eyes - Astronomyy Remix,2133
1757,2021-10-12 19:01,WHOCALLIZZA,Frozen,129097
1758,2021-10-12 19:05,Bleedingxheart,Lovely,219088
1759,2021-10-12 19:09,Kanye West,Hurricane,238182
1760,2021-10-12 19:12,SAINt JHN,Roses - Imanbek Remix,176840
1761,2021-10-12 19:16,Tyga,Taste (feat. Offset),232959
1762,2021-10-12 19:20,FISHER,Losing It,242398
1763,2021-10-12 19:23,Drake,Can I,189289
1764,2021-10-12 19:26,Rihanna,Sex With Me,206400
1765,2021-10-12 19:29,CKay,love nwantiti (ah ah ah),145800
1766,2021-10-12 19:33,Kehlani,Altar,243090
1767,2021-10-12 19:36,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182653
1768,2021-10-12 19:40,Mr.Kitty,After Dark,257147
1769,2021-10-12 19:44,NEL,In Case You Change Your Mind,208964
1770,2021-10-12 19:47,Skrillex,Don’t Go (with Justin Bieber & Don Toliver),168253
1771,2021-10-12 19:51,WizKid,Essence (feat. Justin Bieber & Tems),263288
1772,2021-10-12 19:56,Billie Eilish,Happier Than Ever,298899
1773,2021-10-12 21:11,Billie Eilish,NDA,140695
1774,2021-10-12 21:15,Taylor Swift,Wildest Dreams (Taylor's Version),220433
1775,2021-10-12 21:18,Taylor Swift,Blank Space,231826
1776,2021-10-12 21:22,Taylor Swift,Wildest Dreams,220440
1777,2021-10-12 21:26,Taylor Swift,august,261922
1778,2021-10-12 21:27,Taylor Swift,august,4693
1779,2021-10-12 21:27,Taylor Swift,cardigan,27366
1780,2021-10-12 21:31,Taylor Swift,Wildest Dreams (Taylor's Version),220433
1781,2021-10-12 21:33,Taylor Swift,Blank Space,139749
1782,2021-10-12 21:37,Taylor Swift,Wildest Dreams (Taylor's Version),220433
1783,2021-10-12 21:41,Taylor Swift,Blank Space,231826
1784,2021-10-12 21:44,Taylor Swift,august,6248
1785,2021-10-12 21:44,Taylor Swift,Wildest Dreams,220440
1786,2021-10-12 21:44,Taylor Swift,Wildest Dreams (Taylor's Version),5184
1787,2021-10-12 21:48,Taylor Swift,Wildest Dreams (Taylor's Version),215432
1788,2021-10-12 21:49,Taylor Swift,Blank Space,51822
1789,2021-10-12 21:53,Taylor Swift,Wildest Dreams (Taylor's Version),220433
1790,2021-10-12 22:36,Nao,Curiosity,215693
1791,2021-10-12 22:41,Jorja Smith,Wandering Romance,275618
1792,2021-10-12 22:44,H.E.R.,Focus,1856
1793,2021-10-12 22:44,Jorja Smith,The One,177000
1794,2021-10-13 05:18,SiR,That's Why I Love You (feat. Sabrina Claudio),221205
1795,2021-10-13 05:22,Taylor Swift,Wildest Dreams (Taylor's Version),220433
1796,2021-10-13 05:26,Taylor Swift,Blank Space,231826
1797,2021-10-13 05:39,Taylor Swift,Wildest Dreams,202313
1798,2021-10-13 05:40,vaultboy,everything sucks,3840
1799,2021-10-13 05:40,Trinidad Cardona,Dinero,1791
1800,2021-10-13 05:40,Taylor Swift,Wildest Dreams,2197
1801,2021-10-13 05:40,Ted Fresco,Sunny Day,2154
1802,2021-10-13 05:40,Loomy,Senza filtro - prod. Macs,1728
1803,2021-10-13 05:40,RICCI,Dark Intentionz,4266
1804,2021-10-13 05:40,O'Streaming,Kindess (Tiguini),1472
1805,2021-10-13 05:40,Witt Lowry,Into Your Arms (feat. Ava Max),1877
1806,2021-10-13 05:40,A!EN,We Made It,1962
1807,2021-10-13 05:40,Tina Mazyck,All This Love,1557
1808,2021-10-13 05:40,Aya Nakamura,Copines,1322
1809,2021-10-13 05:40,Doja Cat,Woman,3605
1810,2021-10-13 05:40,Harry Styles,Watermelon Sugar,1791
1811,2021-10-13 05:44,Måneskin,Beggin',211560
1812,2021-10-13 05:45,Doja Cat,Need to Know,1301
1813,2021-10-13 05:45,Destiny's Child,"Bills, Bills, Bills",1151
1814,2021-10-13 05:45,Adrian Diaz,Dios Bendiga Al Reggaeton (Adrian Diaz),1280
1815,2021-10-13 05:45,AJORIES,Downtown,30116
1816,2021-10-13 05:45,Jagi,Fall Apart,1728
1817,2021-10-13 05:45,Blxst,Chosen (feat. Ty Dolla $ign),1023
1818,2021-10-13 05:45,Kreepa,Oh No,1834
1819,2021-10-13 05:45,Waxel,Ignite,2560
1820,2021-10-13 05:47,Amreco,Silhouette Challenge,102713
1821,2021-10-13 05:47,Young Nudy,Hell Shell,1023
1822,2021-10-13 05:47,SEEQ,Kingdom,1642
1823,2021-10-13 05:47,Tesher,Jalebi Baby,2048
1824,2021-10-13 05:47,Little Simz,Venom,1791
1825,2021-10-13 05:47,TroyBoi,Bellz,960
1826,2021-10-13 05:47,Hentai Xander,in heat.,10919
1827,2021-10-13 05:47,Alice Merton,No Roots,1514
1828,2021-10-13 05:47,Dua Lipa,Levitating (feat. DaBaby),853
1829,2021-10-13 05:47,Bo Burnham,Bezos I,810
1830,2021-10-13 05:51,Charly Black,You're Perfect,1450
1831,2021-10-13 05:51,Pusher,Clear - Shawn Wasabi Remix,3221
1832,2021-10-13 05:51,Stromae,Alors on danse - Radio Edit,1130
1833,2021-10-13 05:51,Jubarte Pipo,Burning Money,1813
1834,2021-10-13 05:51,Altrøx,Lies,18175
1835,2021-10-13 05:51,Bruno Mars,Leave The Door Open,4501
1836,2021-10-13 05:51,NEYVO,Rave 96,1216
1837,2021-10-13 05:51,Octavian,Papi Chulo,1301
1838,2021-10-13 05:51,Anderson .Paak,Heart Don't Stand a Chance,2453
1839,2021-10-13 05:51,Ali Bakgor,Lightning Bolt,1429
1840,2021-10-13 05:51,PASC,Elevate My Dreams,2389
1841,2021-10-13 05:51,Doja Cat,Kiss Me More (feat. SZA),1749
1842,2021-10-13 05:51,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),1066
1843,2021-10-13 05:51,Drake,Passionfruit,1194
1844,2021-10-13 05:51,StarBoi3,Dick (feat. Doja Cat),2282
1845,2021-10-13 05:51,UZI,Krvn,1151
1846,2021-10-13 05:52,Robina,SICKA,29311
1847,2021-10-13 05:52,Rolls Rollin,Playtime,2773
1848,2021-10-13 05:52,Lil Nas X,MONTERO (Call Me By Your Name),2816
1849,2021-10-13 05:52,Bruno Mars,Talking to the Moon,16362
1850,2021-10-13 05:52,Bruno Mars,Talking to the Moon,853
1851,2021-10-13 05:52,Olivia Rodrigo,good 4 u,1663
1852,2021-10-13 05:53,MidnightDrives,F a n t a s y T a l k i n g t o t h e M o o n,11647
1853,2021-10-13 05:53,Farizki,Talking To The Moon Play Date,14485
1854,2021-10-13 06:15,Abstinent Dazzle,Talking to the Moon (Remix) - Wannislas Remix,31360
1855,2021-10-13 06:18,Taylor Swift,Blank Space,58853
1856,2021-10-13 06:22,Taylor Swift,Wildest Dreams (Taylor's Version),220433
1857,2021-10-13 06:26,Taylor Swift,Blank Space,231826
1858,2021-10-13 06:29,Taylor Swift,Wildest Dreams,169246
1859,2021-10-13 06:33,Taylor Swift,august,261922
1860,2021-10-13 06:37,Taylor Swift,cardigan,239560
1861,2021-10-13 06:40,Taylor Swift,Love Story (Taylor’s Version),981
1862,2021-10-13 06:40,Taylor Swift,champagne problems,159895
1863,2021-10-13 06:44,Taylor Swift,Blank Space,43792
1864,2021-10-13 06:44,Taylor Swift,Wildest Dreams (Taylor's Version),220433
1865,2021-10-13 06:48,Taylor Swift,Wildest Dreams (Taylor's Version),220433
1866,2021-10-13 06:52,Taylor Swift,Blank Space,231826
1867,2021-10-13 07:13,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",206000
1868,2021-10-13 07:17,Doja Cat,Streets - Silhouette Remix,242692
1869,2021-10-13 07:19,Snoh Aalegra,Worse,132760
1870,2021-10-13 07:22,Justin Bieber,Red Eye (feat. TroyBoi),187452
1871,2021-10-13 07:23,Madonna,Frozen,42995
1872,2021-10-13 07:25,WHOCALLIZZA,Frozen,129097
1873,2021-10-13 07:29,Bleedingxheart,Lovely,219088
1874,2021-10-13 07:31,Kanye West,Hurricane,111793
1875,2021-10-13 07:33,Billie Eilish,Bored,280
1876,2021-10-13 07:36,Billie Eilish,Bored,180933
1877,2021-10-13 07:39,Billie Eilish,Bored,180933
1878,2021-10-13 07:42,Billie Eilish,Bored,180933
1879,2021-10-13 07:46,Billie Eilish,Bored,209507
1880,2021-10-13 07:49,Billie Eilish,Bored,180933
1881,2021-10-13 07:55,Billie Eilish,Bored,180933
1882,2021-10-13 07:56,Billie Eilish,Bored,90975
1883,2021-10-13 07:59,Billie Eilish,Bored,89709
1884,2021-10-13 08:02,Billie Eilish,Bored,180933
1885,2021-10-13 08:05,Billie Eilish,Bored,180933
1886,2021-10-13 08:08,Billie Eilish,Bored,180933
1887,2021-10-13 08:11,Billie Eilish,Bored,180933
1888,2021-10-13 08:22,Billie Eilish,Bored,164812
1889,2021-10-13 10:22,Dua Lipa,Love Again,2740
1890,2021-10-13 10:26,Dua Lipa,Love Again - Imanbek Remix,214000
1891,2021-10-13 10:30,Dua Lipa,Love Again,258004
1892,2021-10-13 10:34,Dua Lipa,Love Again - Imanbek Remix,214000
1893,2021-10-13 10:37,Dua Lipa,Love Again - Imanbek Remix,214000
1894,2021-10-13 10:41,Dua Lipa,Love Again - Imanbek Remix,64535
1895,2021-10-13 10:45,Dua Lipa,Love Again - Imanbek Remix,214000
1896,2021-10-13 10:48,Dua Lipa,Love Again - Imanbek Remix,214000
1897,2021-10-13 10:52,Dua Lipa,Love Again - Imanbek Remix,214000
1898,2021-10-13 11:11,Dua Lipa,Love Again - Imanbek Remix,155705
1899,2021-10-13 11:11,Abstinent Dazzle,Talking to the Moon (Remix) - Wannislas Remix,17600
1900,2021-10-13 11:12,MC Flavor Crew,Talk About You (I Want You Back) [Talking to the Moon Tiktok Remix),21461
1901,2021-10-13 11:14,Dazel Ukuto,I Want You Back (Remix),142913
1902,2021-10-13 11:16,Dazel Ukuto,I Want You Back (Remix),142913
1903,2021-10-13 11:19,Dazel Ukuto,I Want You Back (Remix),142913
1904,2021-10-13 11:21,Dazel Ukuto,I Want You Back (Remix),142913
1905,2021-10-13 11:24,Dazel Ukuto,I Want You Back (Remix),142913
1906,2021-10-13 11:26,Dazel Ukuto,I Want You Back (Remix),142913
1907,2021-10-13 11:28,Dazel Ukuto,I Want You Back (Remix),142913
1908,2021-10-13 11:31,Dazel Ukuto,I Want You Back (Remix),142913
1909,2021-10-13 11:34,Dazel Ukuto,I Want You Back (Remix),142913
1910,2021-10-13 11:36,Dazel Ukuto,I Want You Back (Remix),142913
1911,2021-10-13 11:38,Dazel Ukuto,I Want You Back (Remix),142913
1912,2021-10-13 11:41,Dazel Ukuto,I Want You Back (Remix),142913
1913,2021-10-13 11:43,Dua Lipa,Love Again - Imanbek Remix,1536
1914,2021-10-13 11:43,Dazel Ukuto,I Want You Back (Remix),122683
1915,2021-10-13 11:46,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",4422
1916,2021-10-13 11:46,Billie Eilish,Bored,180933
1917,2021-10-13 11:47,Doja Cat,Streets - Silhouette Remix,69205
1918,2021-10-13 11:49,Snoh Aalegra,Worse,132760
1919,2021-10-13 11:51,Justin Bieber,Red Eye (feat. TroyBoi),76233
1920,2021-10-13 11:57,Madonna,Frozen,367333
1921,2021-10-13 11:59,WHOCALLIZZA,Frozen,129097
1922,2021-10-13 12:03,Bleedingxheart,Lovely,219088
1923,2021-10-13 12:07,Kanye West,Hurricane,238182
1924,2021-10-13 12:07,FISHER,Losing It,448
1925,2021-10-13 12:07,SAINt JHN,Roses - Imanbek Remix,4490
1926,2021-10-13 12:07,Tyga,Taste (feat. Offset),1301
1927,2021-10-13 12:10,Drake,Can I,189289
1928,2021-10-13 12:10,Rihanna,Sex With Me,4322
1929,2021-10-13 12:13,CKay,love nwantiti (ah ah ah),112213
1930,2021-10-13 12:15,Dazel Ukuto,I Want You Back (Remix),142913
1931,2021-10-13 12:16,MC Flavor Crew,Talk About You (I Want You Back) [Talking to the Moon Tiktok Remix),7967
1932,2021-10-13 12:18,Dua Lipa,Love Again - Imanbek Remix,16447
1933,2021-10-13 12:18,Dazel Ukuto,I Want You Back (Remix),141120
1934,2021-10-13 12:18,MC Flavor Crew,Talk About You (I Want You Back) [Talking to the Moon Tiktok Remix),1471
1935,2021-10-13 12:23,Dua Lipa,Love Again,292236
1936,2021-10-13 12:26,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",1563
1937,2021-10-13 12:26,Billie Eilish,Bored,180933
1938,2021-10-13 12:28,Billie Eilish,Bored,108821
1939,2021-10-13 13:20,Dazel Ukuto,I Want You Back (Remix),142913
1940,2021-10-13 13:21,MC Flavor Crew,Talk About You (I Want You Back) [Talking to the Moon Tiktok Remix),58256
1941,2021-10-13 13:25,Dua Lipa,Love Again - Imanbek Remix,214000
1942,2021-10-13 13:29,Dua Lipa,Love Again,258004
1943,2021-10-13 13:32,Billie Eilish,Bored,180933
1944,2021-10-13 13:35,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",182802
1945,2021-10-13 13:40,James Blake,Friends That Break Your Heart,100580
1946,2021-10-13 13:43,James Blake,Coming Back (feat. SZA),195905
1947,2021-10-13 13:45,James Blake,Funeral,115364
1948,2021-10-13 13:45,James Blake,Funeral,130
1949,2021-10-13 13:45,James Blake,Frozen (feat. JID & SwaVay),6810
1950,2021-10-13 13:49,James Blake,Coming Back (feat. SZA),195905
1951,2021-10-13 13:50,James Blake,Funeral,84824
1952,2021-10-13 13:54,Nao,Curiosity,215693
1953,2021-10-13 13:58,Jorja Smith,Wandering Romance,275618
1954,2021-10-13 14:01,Jorja Smith,The One,197574
1955,2021-10-13 14:03,H.E.R.,Focus,82313
1956,2021-10-13 14:07,Jorja Smith,Wandering Romance,275618
1957,2021-10-13 14:11,Jorja Smith,The One,197574
1958,2021-10-13 14:14,H.E.R.,Focus,200133
1959,2021-10-13 14:18,SiR,That's Why I Love You (feat. Sabrina Claudio),241746
1960,2021-10-13 14:22,H.E.R.,Gone Away,249520
1961,2021-10-13 14:23,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),30554
1962,2021-10-13 14:23,Billie Eilish,hostage,48086
1963,2021-10-13 14:26,Billie Eilish,hostage,182089
1964,2021-10-13 14:30,Ayelle,Mind and Body,216846
1965,2021-10-13 14:33,Sabrina Claudio,Naked,187341
1966,2021-10-13 14:35,Sabrina Claudio,Control,97095
1967,2021-10-13 14:37,Dazel Ukuto,I Want You Back (Remix),142888
1968,2021-10-13 14:38,MC Flavor Crew,Talk About You (I Want You Back) [Talking to the Moon Tiktok Remix),79674
1969,2021-10-13 14:42,Dua Lipa,Love Again - Imanbek Remix,213976
1970,2021-10-13 14:46,Dua Lipa,Love Again,257975
1971,2021-10-13 14:49,Billie Eilish,Bored,180890
1972,2021-10-13 14:53,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",205971
1973,2021-10-13 14:57,Doja Cat,Streets - Silhouette Remix,242661
1974,2021-10-13 14:59,Snoh Aalegra,Worse,132715
1975,2021-10-13 15:02,Justin Bieber,Red Eye (feat. TroyBoi),187409
1976,2021-10-13 15:08,Madonna,Frozen,367309
1977,2021-10-13 15:10,WHOCALLIZZA,Frozen,129069
1978,2021-10-13 15:14,Bleedingxheart,Lovely,219046
1979,2021-10-13 15:18,Kanye West,Hurricane,238139
1980,2021-10-13 15:21,SAINt JHN,Roses - Imanbek Remix,176795
1981,2021-10-13 15:25,Tyga,Taste (feat. Offset),232932
1982,2021-10-13 15:26,FISHER,Losing It,79418
1983,2021-10-13 15:29,Drake,Can I,189249
1984,2021-10-13 15:33,Rihanna,Sex With Me,206360
1985,2021-10-13 15:35,CKay,love nwantiti (ah ah ah),145776
1986,2021-10-13 15:39,Kehlani,Altar,243062
1987,2021-10-13 15:42,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182629
1988,2021-10-13 15:47,Mr.Kitty,After Dark,257121
1989,2021-10-13 15:48,NEL,In Case You Change Your Mind,113440
1990,2021-10-13 15:51,Dazel Ukuto,I Want You Back (Remix),142888
1991,2021-10-13 15:52,MC Flavor Crew,Talk About You (I Want You Back) [Talking to the Moon Tiktok Remix),79674
1992,2021-10-13 15:56,Dua Lipa,Love Again - Imanbek Remix,213976
1993,2021-10-13 16:13,Dua Lipa,Love Again,129537
1994,2021-10-13 16:15,Dua Lipa,Love Again,384
1995,2021-10-13 16:15,Billie Eilish,Bored,2517
1996,2021-10-13 16:16,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",2488
1997,2021-10-13 16:16,Billie Eilish,Bored,68012
1998,2021-10-13 16:19,Doja Cat,Streets - Silhouette Remix,0
1999,2021-10-13 16:19,Doja Cat,Streets - Silhouette Remix,512
2000,2021-10-13 16:19,Doja Cat,Streets - Silhouette Remix,2261
2001,2021-10-13 16:19,Doja Cat,Streets - Silhouette Remix,13956
2002,2021-10-13 16:19,Justin Bieber,Red Eye (feat. TroyBoi),6453
2003,2021-10-13 16:19,Snoh Aalegra,Worse,1045
2004,2021-10-13 16:23,Doja Cat,Streets - Silhouette Remix,242661
2005,2021-10-13 16:26,Snoh Aalegra,Worse,132715
2006,2021-10-13 16:29,Justin Bieber,Red Eye (feat. TroyBoi),187409
2007,2021-10-13 16:35,Madonna,Frozen,367309
2008,2021-10-13 16:37,WHOCALLIZZA,Frozen,129069
2009,2021-10-13 16:41,Bleedingxheart,Lovely,219046
2010,2021-10-13 16:43,Kanye West,Hurricane,134352
2011,2021-10-13 16:46,Drake,Pipe Down,205686
2012,2021-10-13 16:49,Drake,Yebba’s Heartbreak,133730
2013,2021-10-13 16:52,Drake,No Friends In The Industry,204322
2014,2021-10-13 16:56,Drake,Knife Talk (with 21 Savage ft. Project Pat),242940
2015,2021-10-13 17:00,Drake,7am On Bridle Path,239605
2016,2021-10-13 17:04,Drake,Race My Mind,269846
2017,2021-10-13 17:08,Drake,Fountains (with Tems),192372
2018,2021-10-13 17:12,Drake,Get Along Better,229275
2019,2021-10-13 17:15,Drake,You Only Live Twice (with Lil Wayne & Rick Ross),213061
2020,2021-10-13 17:16,Drake,You Only Live Twice (with Lil Wayne & Rick Ross),0
2021,2021-10-13 17:16,Drake,Get Along Better,0
2022,2021-10-13 17:16,Drake,IMY2 (with Kid Cudi),78305
2023,2021-10-13 17:20,Drake,Fountains (with Tems),192372
2024,2021-10-13 17:23,Drake,Get Along Better,229275
2025,2021-10-13 17:27,Drake,You Only Live Twice (with Lil Wayne & Rick Ross),213061
2026,2021-10-13 17:31,Drake,IMY2 (with Kid Cudi),252347
2027,2021-10-13 17:35,Drake,F*****g Fans,245099
2028,2021-10-13 17:41,Drake,The Remorse,351180
2029,2021-10-13 17:47,Drake,Champagne Poetry,336478
2030,2021-10-13 17:49,Drake,Papi’s Home,123389
2031,2021-10-13 17:49,Drake,Papi’s Home,0
2032,2021-10-13 17:49,Drake,Champagne Poetry,0
2033,2021-10-13 17:49,Drake,The Remorse,0
2034,2021-10-13 17:49,Drake,Girls Want Girls (with Lil Baby),0
2035,2021-10-13 17:53,Drake,F*****g Fans,245099
2036,2021-10-13 18:11,Taylor Swift,Wildest Dreams,145161
2037,2021-10-13 18:11,Drake,The Remorse,293856
2038,2021-10-13 19:57,Drake,F*****g Fans,4949
2039,2021-10-13 19:57,Drake,Fountains (with Tems),2837
2040,2021-10-13 20:00,Drake,Fountains (with Tems),190110
2041,2021-10-13 20:04,Drake,Get Along Better,195404
2042,2021-10-13 20:04,Sharon Van Etten,Every Time the Sun Comes Up,37923
2043,2021-10-13 20:07,Drake,No Friends In The Industry,19404
2044,2021-10-13 20:07,Drake,7am On Bridle Path,1717
2045,2021-10-13 20:07,Drake,Yebba’s Heartbreak,133730
2046,2021-10-13 20:07,Drake,Knife Talk (with 21 Savage ft. Project Pat),4605
2047,2021-10-13 20:10,Drake,Race My Mind,168093
2048,2021-10-13 20:13,Drake,Fountains (with Tems),192372
2049,2021-10-13 20:14,Drake,Get Along Better,24859
2050,2021-10-13 20:14,Drake,Get Along Better,3306
2051,2021-10-14 05:40,Drake,Get Along Better,141996
2052,2021-10-14 05:40,Drake,Fountains (with Tems),2538
2053,2021-10-14 05:44,Drake,Fountains (with Tems),190362
2054,2021-10-14 05:47,Drake,Get Along Better,229275
2055,2021-10-14 05:51,Drake,You Only Live Twice (with Lil Wayne & Rick Ross),213061
2056,2021-10-14 05:51,Drake,IMY2 (with Kid Cudi),13185
2057,2021-10-14 05:52,Drake,You Only Live Twice (with Lil Wayne & Rick Ross),1576
2058,2021-10-14 05:52,Drake,F*****g Fans,43067
2059,2021-10-14 05:55,Drake,Fountains (with Tems),192372
2060,2021-10-14 05:59,Drake,Get Along Better,229275
2061,2021-10-14 06:00,Drake,You Only Live Twice (with Lil Wayne & Rick Ross),37422
2062,2021-10-14 06:00,Sharon Van Etten,Every Time the Sun Comes Up,0
2063,2021-10-14 06:02,Dazel Ukuto,I Want You Back (Remix),142888
2064,2021-10-14 06:03,MC Flavor Crew,Talk About You (I Want You Back) [Talking to the Moon Tiktok Remix),79674
2065,2021-10-14 06:07,Dua Lipa,Love Again - Imanbek Remix,213976
2066,2021-10-14 06:11,Dua Lipa,Love Again,257975
2067,2021-10-14 06:11,Doja Cat,Streets - Silhouette Remix,2772
2068,2021-10-14 06:11,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",947
2069,2021-10-14 06:11,Billie Eilish,Bored,5466
2070,2021-10-14 06:12,Justin Bieber,Red Eye (feat. TroyBoi),0
2071,2021-10-14 06:12,Snoh Aalegra,Worse,0
2072,2021-10-14 06:12,Madonna,Frozen,0
2073,2021-10-14 06:14,WHOCALLIZZA,Frozen,129069
2074,2021-10-14 06:26,Bleedingxheart,Lovely,27373
2075,2021-10-14 06:26,Bleedingxheart,Lovely,4373
2076,2021-10-14 06:29,Bleedingxheart,Lovely,188287
2077,2021-10-14 06:33,Kanye West,Hurricane,238139
2078,2021-10-14 06:36,SAINt JHN,Roses - Imanbek Remix,176795
2079,2021-10-14 06:40,Tyga,Taste (feat. Offset),232932
2080,2021-10-14 06:44,FISHER,Losing It,247999
2081,2021-10-14 06:48,Drake,Can I,189249
2082,2021-10-14 06:51,Drake,Fountains (with Tems),192372
2083,2021-10-14 06:54,Rihanna,Sex With Me,206360
2084,2021-10-14 06:57,CKay,love nwantiti (ah ah ah),145776
2085,2021-10-14 07:01,Kehlani,Altar,243062
2086,2021-10-14 07:04,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182629
